	TITLE	ID	KEYWORDS_DFG/Primary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Primary/GREEN_RAZOR	KEYWORDS_DFG/Primary/RECYCLING	KEYWORDS_DFG/Primary/REUSING	KEYWORDS_DFG/Secondary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Secondary/GREEN_RAZOR	KEYWORDS_DFG/Secondary/RECYCLING	KEYWORDS_DFG/Secondary/REUSING	financial_tone	sustainability_potential	SENTENCE	COUNT_DFG/Primary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Primary/GREEN_RAZOR	COUNT_DFG/Primary/RECYCLING	COUNT_DFG/Primary/REUSING	COUNT_DFG/Secondary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Secondary/GREEN_RAZOR	COUNT_DFG/Secondary/RECYCLING	COUNT_DFG/Secondary/REUSING
9022																					
9023	Continental-2020	0020ac6a8481a070de04ea582db54564	partnerships										As set out in our sustainability ambition, we strive for 100% responsible business partnerships and sourcing by 2050 at the latest, together with our partners along the value chain.	1	0	0	0	0	0	0	0
9024																					
9025	Continental-2020	10098efbe51c869c90d67ac63c213f10	supply chain										Our understanding of a responsible value chain refers to our supply chain and customer relationships and to our own locations.	1	0	0	0	0	0	0	0
9026																					
9027	Continental-2020	57a87740640dc8b005fe03b10873f653	Code of Conduct					purchase			NEUTRAL	SOLUTION	The transformation toward a fully and universally responsible value chain begins with concrete requirements that we already set out for our direct suppliers: in our Business Partner Code of Conduct, as well as in our sourcing policy for the purchase of sustainable natural rubber, we define the fundamental requirements for our suppliers, and for their suppliers in turn, including with regard to human rights, working conditions, environmental protection and anti-corruption.	1	0	0	0	0	1	0	0
9028	Continental-2020	57a87740640dc8b005fe03b10873f653											Violations of our regulations can also be reported via the Compliance & Anti-Corruption Hotline, which is available around the clock and worldwide.	0	0	0	0	0	0	0	0
9029	Continental-2020	57a87740640dc8b005fe03b10873f653											In the event that violations of our binding regulations are identified, we demand improvements and reserve the right to terminate the business relationship.	0	0	0	0	0	0	0	0
9030	Continental-2020	57a87740640dc8b005fe03b10873f653											We assess our suppliers with the help of self-assessment questionnaires via the generally accepted sustainability platforms for our industries, EcoVadis and NQC.	0	0	0	0	0	0	0	0
9031	Continental-2020	57a87740640dc8b005fe03b10873f653											Before even establishing a business relationship, we also check potential new suppliers and service providers by means of self-assessments as well as on-site audits, which may also include sustainability topics (such as fire protection and occupational safety).	0	0	0	0	0	0	0	0
9032																					
9033	Continental-2020	8243cefc336131ca8531e9382da40178					responsibility						Responsible sourcing is the responsibility of the relevant purchasing organizations, which are established at Continental by business area and product group with teams in the various countries.	0	0	0	0	1	0	0	0
9034	Continental-2020	8243cefc336131ca8531e9382da40178											In fiscal 2020, a corporate purchasing network was established, which regularly deals with responsible sourcing topics as well.	0	0	0	0	0	0	0	0
9035																					
9036	Continental-2020	ad880855b6bbb9e3fd14c68c34aca59d											We continue to develop our approach further in dialog with external stakeholders and support the development of industrywide standards, for example through our active participation in industry dialog with the German government on human rights in the automotive industry and through the Global Platform for Sustainable Natural Rubber (GPSNR).	0	0	0	0	0	0	0	0
9037																					
9038	Continental-2020	8d762d99f0bc42eb106bac5347e05a59											In fiscal 2020, we assessed our sourcing processes with regard to management capacities for the implementation of human rights due diligence, and from this we derived necessary measures together in the corporate purchasing network.	0	0	0	0	0	0	0	0
9039	Continental-2020	8d762d99f0bc42eb106bac5347e05a59											The measurement is performed on the basis of a recognized external tool for selfassessment from the German Global Compact Network.	0	0	0	0	0	0	0	0
9040																					
9041	Continental-2020	527a016e7a9ac347e3549140cccba8a7	sourcing,traceability				International				NEUTRAL	PROBLEM	In the prioritized area of activity for the sourcing of sustainable natural rubber, the piloted approaches for traceability have been further expanded upon as part of the Rubberway project and collaboration with the German Society for International Cooperation (Deutsche Gesellschaft für Internationale Zusammenarbeit -GIZ) in Indonesia.	2	0	0	0	1	0	0	0
9042	Continental-2020	527a016e7a9ac347e3549140cccba8a7	supply chain				responsibilities				NEUTRAL	SOLUTION	With regard to other critical raw materials in our supply chain, we have also -specially for conflict minerals as well as cobalt -reorganized management and reporting and firmly established processes, roles and responsibilities within the company.	1	0	0	0	1	0	0	0
9043																					
9044	Continental-2020	939935fa40f3f9a99bafb1b0ee8a2069											The total number of valid available self-assessment questionnaires completed by suppliers via the two sustainability platforms EcoVadis and NQC is used as a key performance indicator for the implementation of our concept with respect to the responsible value chain.	0	0	0	0	0	0	0	0
9045	Continental-2020	939935fa40f3f9a99bafb1b0ee8a2069											As at December 31, 2020, valid self-assessment questionnaires from 696 suppliers (PY: 670) were available.	0	0	0	0	0	0	0	0
9046	Continental-2020	939935fa40f3f9a99bafb1b0ee8a2069											This corresponds to a completion rate of 59% of suppliers selected for this process (PY: 57%).	0	0	0	0	0	0	0	0
9047																					
9048	Continental-2020	f771e16cdbe4a4e0e4de3bb7f8b6872c											Continental is pursuing an integrated management approach to fulfilling its due diligence in respect of human rights.	0	0	0	0	0	0	0	0
9049	Continental-2020	f771e16cdbe4a4e0e4de3bb7f8b6872c	supply chain								NEUTRAL	SOLUTION	This means that we apply our management approach to both our supply chain and our customer relationships, as well as our own locations.	1	0	0	0	0	0	0	0
9050	Continental-2020	f771e16cdbe4a4e0e4de3bb7f8b6872c											The Group Sustainability department coordinates the continuous expansion and improvement of this management approach.	0	0	0	0	0	0	0	0
9051	Continental-2020	f771e16cdbe4a4e0e4de3bb7f8b6872c											Implementation of the due diligence is a key principle for achieving our ambition to create a 100% responsible value chain.	0	0	0	0	0	0	0	0
9052																					
9053	Continental-2020	bcb7d798fd15723211ece62c3f981c4d	codes of conduct,Sourcing,Human Rights				International				NEUTRAL	FACT	In the corporate-wide codes of conduct for our own employees and business partners, as well as the Natural Rubber Sourcing Policy, Continental is committed to respect for human rights and the core labor standards of the International Labour Organization (ILO) in accordance with the United Nations Guiding Principles for Business and Human Rights.	3	0	0	0	1	0	0	0
9054	Continental-2020	bcb7d798fd15723211ece62c3f981c4d	Code of Conduct,Sourcing,supply chains								NEUTRAL	SOLUTION	We expect our suppliers, service providers and partners to promote the implementation of the requirements specified in the Code of Conduct and the Natural Rubber Sourcing Policy in their respective supply chains as well.	3	0	0	0	0	0	0	0
9055	Continental-2020	bcb7d798fd15723211ece62c3f981c4d											In addition, human rights-specific training is carried out with relevant functions in the group to promote the integration of the topic into the relevant management processes and business decisions.	0	0	0	0	0	0	0	0
9056	Continental-2020	bcb7d798fd15723211ece62c3f981c4d						purchasing					The Group Security department systematically analyzes and assesses country risks at group level and makes these available to various group functions, such as purchasing.	0	0	0	0	0	1	0	0
9057																					
9058	Continental-2020	4a7197cb647c108b4b40d6d02a965d77		systems							NEUTRAL	PROBLEM	Location-related risks are analyzed and evaluated in particular by our local ESH managers (environment, occupational safety and health managers) within the framework of the local management systems and our network of country coordinators for labor relations.	0	1	0	0	0	0	0	0
9059	Continental-2020	4a7197cb647c108b4b40d6d02a965d77		system,system							NEUTRAL	SOLUTION	The certifications for the environmental protection management system reached a coverage rate of 82% of employees (PY: 82%) and the occupational health and safety management system a coverage of 69% of employees (PY: 69%).	0	2	0	0	0	0	0	0
9060																					
9061	Continental-2020	709e44e00127b36aa49ba4a12b655a3d	supply chain								NEUTRAL	SOLUTION	We are already analyze and evaluate risks in our supply chain before entering into a business relationship with a supplier or service provider by means of self-assessment and, in some cases, on-site audits, which may also include topics with relevance to human rights (e.g. fire protection and industrial safety).	1	0	0	0	0	0	0	0
9062	Continental-2020	709e44e00127b36aa49ba4a12b655a3d	Code of Conduct								NEUTRAL	PROBLEM	We assess compliance with the sustainability requirements set by the Business Partner Code of Conduct, in particular by means of selfassessments using the EcoVadis and NQC platforms.	1	0	0	0	0	0	0	0
9063	Continental-2020	709e44e00127b36aa49ba4a12b655a3d											Measures for processing priority areas such as natural rubber or conflict minerals (incl.	0	0	0	0	0	0	0	0
9064	Continental-2020	709e44e00127b36aa49ba4a12b655a3d											cobalt) have been processed by cross-divisional working groups since 2020.	0	0	0	0	0	0	0	0
9065	Continental-2020	709e44e00127b36aa49ba4a12b655a3d	supply chains								NEUTRAL	FACT	To develop joint solutions along its supply chains, Continental is actively working with competitors and stakeholders in cooperative industry initiatives (see page 27).	1	0	0	0	0	0	0	0
9066																					
9067	Continental-2020	38a69ec4e6bd8d5c9e85329c22841c79	Code of Conduct								NEUTRAL	FACT	Continental has set up a Compliance & Anti-Corruption Hotline to give staff and third parties outside the Group the opportunity to report violations of the Code of Conduct or suspected violations of the same.	1	0	0	0	0	0	0	0
9068	Continental-2020	38a69ec4e6bd8d5c9e85329c22841c79											Information can also be communicated anonymously via the hotline, if permitted by law.	0	0	0	0	0	0	0	0
9069	Continental-2020	38a69ec4e6bd8d5c9e85329c22841c79	track								NEUTRAL	FACT	The Group Audit and Compliance departments will review and track the information.	1	0	0	0	0	0	0	0
9070	Continental-2020	38a69ec4e6bd8d5c9e85329c22841c79											Justified violations of our Codes of Conduct will be sanctioned.	0	0	0	0	0	0	0	0
9071	Continental-2020	38a69ec4e6bd8d5c9e85329c22841c79											In the event of violations of our business partners against our human rights regulations, Continental explicitly reserves the right to demand improvement action or to terminate the business relationship.	0	0	0	0	0	0	0	0
9072																					
9073	Continental-2020	26969e4a75c69587c3b1068a655408f3											"In addition to the sustainability report, you will find the latest ""Modern Slavery Statement"" for Continental Group online at www.continental-sustainability.com/downloads."	0	0	0	0	0	0	0	0
9074																					
9075	Continental-2020	61ea82bb08e6433c2dcc56b1c00a1f54	supply chain										"In the past fiscal year, Continental further developed its management approach for the strategic dimension of ""Sustainability in the natural rubber supply chain,"" in compliance with the human rights and due diligence guidelines of the Organisation for Economic Cooperation and Development (OECD)."	1	0	0	0	0	0	0	0
9076																					
9077	Continental-2020	4d3ace410d243f5c0a0a12017be56902	supply chain,Code of Conduct				responsibilities	Purchasing			NEUTRAL	SOLUTION	"For Continental, all responsibilities and obligations along the natural rubber supply chain are based on the ""Purchasing policy for sustainable natural rubber"" published in 2018, and the Business Partner Code of Conduct."	2	0	0	0	1	1	0	0
9078	Continental-2020	4d3ace410d243f5c0a0a12017be56902											They serve as a starting point for an active and responsible contribution to promoting a more sustainable value chain for the raw material.	0	0	0	0	0	0	0	0
9079	Continental-2020	4d3ace410d243f5c0a0a12017be56902	Code of Conduct,Sourcing,supply chains								NEUTRAL	SOLUTION	We expect our suppliers, service providers and partners to promote the implementation of the requirements specified in the Code of Conduct and the Natural Rubber Sourcing Policy in their respective supply chains as well.	3	0	0	0	0	0	0	0
9080	Continental-2020	4d3ace410d243f5c0a0a12017be56902											By the end of 2021 at the latest, Continental has also set itself the goal of reaching all direct suppliers of Central Purchasing with its purchasing policy and documenting their recognition.	0	0	0	0	0	0	0	0
9081																					
9082	Continental-2020	cc5447699cb4269be373d9c57836f869		systems							NEUTRAL	FACT	Continental uses digital risk analysis systems to ensure compliance with the defined principles of its relevant purchasing policies.	0	1	0	0	0	0	0	0
9083	Continental-2020	cc5447699cb4269be373d9c57836f869											For all direct and centrally managed suppliers (Tier 1), we assess human rights, environmental and ethical risks in our suppliers' business and procurement processes, in particular using verified selfinformation with the help of third-party partners (EcoVadis).	0	0	0	0	0	0	0	0
9084	Continental-2020	cc5447699cb4269be373d9c57836f869											In the past fiscal year, Continental set itself the target of obtaining valid, verified self-disclosure from all direct suppliers of the central purchasing volume by 2025 at the latest.	0	0	0	0	0	0	0	0
9085																					
9086	Continental-2020	b1c8a81464223ff3b8e1d061556bdb24	transparency,supply chains								NEUTRAL	SOLUTION	To increase transparency and sustainability along our supply chains, Continental is actively collaborating with competitors and stakeholders in various cooperative industry approaches.	2	0	0	0	0	0	0	0
9087	Continental-2020	b1c8a81464223ff3b8e1d061556bdb24	supply chain								POSTIVE	SOLUTION	"As a driver of innovation in the natural rubber sector, Continental and its partners (Michelin, SMAG) announced back in 2019 the establishment of the ""Rubberway"" joint venture for digital risk analysis of the upstream supply chain (Tier 1 -Tier X)."	1	0	0	0	0	0	0	0
9088	Continental-2020	b1c8a81464223ff3b8e1d061556bdb24											On April 1, 2020, in the past fiscal year, Rubberway was able to successfully start operations in Singapore.	0	0	0	0	0	0	0	0
9089	Continental-2020	b1c8a81464223ff3b8e1d061556bdb24						purchasing					Continental has set itself an ambitious target of purchasing more than 95 percent of its central purchasing volume from sources reviewed by Rubberway by 2030 at the latest.	0	0	0	0	0	1	0	0
9090	Continental-2020	b1c8a81464223ff3b8e1d061556bdb24											As a founding member of the Global Platform for Sustainable Natural Rubber (GPSNR), Continental is actively involved in the development of global guidelines for sustainable natural rubber and consistently implements the agreed guidelines.	0	0	0	0	0	0	0	0
9091																					
9092	Continental-2020	4383dcaa5574599ce9f026ac4047ef0f											In the past fiscal year, Continental was elected to the Executive Committee (EC) by the GPSNR plenary meeting.	0	0	0	0	0	0	0	0
9093	Continental-2020	4383dcaa5574599ce9f026ac4047ef0f											In addition, we are actively involved in working groups on the platform and share relevant project experiences.	0	0	0	0	0	0	0	0
9094	Continental-2020	4383dcaa5574599ce9f026ac4047ef0f	traceability,supply chain								POSTIVE	PROBLEM	Continental is convinced that comprehensive traceability and avoidance of sustainability risks, particularly in the upstream supply chain, can only be achieved in the global multi-stakeholder association.	2	0	0	0	0	0	0	0
9095																					
9096	Continental-2020	b3f2e94c49f9a005b2e5d1d7b08a23dc	traceability	system							NEUTRAL	SOLUTION	In collaboration with the Gesellschaft für Internationale Zusammenarbeit (GIZ) and the Federal Ministry for Economic Cooperation and Development (BMZ), Continental has been ensuring the traceability of natural rubber from the project region in West Kalimantan, Indonesia, on Borneo since 2018 by implementing a digital system.	1	1	0	0	0	0	0	0
9097	Continental-2020	b3f2e94c49f9a005b2e5d1d7b08a23dc											Continental, GIZ and BMZ are also involved in training small farmers involved in the project in sustainable farming practices.	0	0	0	0	0	0	0	0
9098	Continental-2020	b3f2e94c49f9a005b2e5d1d7b08a23dc	supply chain								POSTIVE	SOLUTION	These training sessions and optimization of the supply chain enable small farmers and their families to improve their income through higher raw material yields, and to prevent logging.	1	0	0	0	0	0	0	0
9099	Continental-2020	b3f2e94c49f9a005b2e5d1d7b08a23dc	tracing	system							NEUTRAL	SOLUTION	In the past fiscal year, 450 small farmers have already received training and have been connected to the digital tracing system.	1	1	0	0	0	0	0	0
9100	Continental-2020	b3f2e94c49f9a005b2e5d1d7b08a23dc											Continental, BMZ and GIZ have also agreed to significantly expand their successful joint project.	0	0	0	0	0	0	0	0
9101	Continental-2020	b3f2e94c49f9a005b2e5d1d7b08a23dc											The aim is to increase the number of small farmers participating in the program to 4,000 by 2024.	0	0	0	0	0	0	0	0
9102																					
9103	Continental-2020	bab9db9969e9eeedc6c7e37b832f4769											Starting in 2022, Continental will report annually on the status of the achievement of the various indicators (acceptance of the purchasing policy, verified supplier self-disclosures, Rubberway purchasing volume, small farmers reached in the pilot project).	0	0	0	0	0	0	0	0
9104																					
9105	Continental-2020	8fda2369e9c83cbf8d0f1939b1f3f944											Source: 2020 Annual Report > Management Report > Corporate Profile > Research and Development ( starting p. 52)	0	0	0	0	0	0	0	0
9106																					
9107	Continental-2020	9093f611e6e286e8eca2eeb97a9340e2											The future of mobility and other industries will be determined primarily by software innovations -for more safety, convenience and an intuitive user experience.	0	0	0	0	0	0	0	0
9108	Continental-2020	9093f611e6e286e8eca2eeb97a9340e2											Software will make a significant contribution to a future without traffic accidents.	0	0	0	0	0	0	0	0
9109	Continental-2020	9093f611e6e286e8eca2eeb97a9340e2											More than 90% of innovations in cars already come from software development.	0	0	0	0	0	0	0	0
9110	Continental-2020	9093f611e6e286e8eca2eeb97a9340e2								reduce			In industrial plants, software can be used to reduce unplanned downtimes and establish predictive maintenance intervals.	0	0	0	0	0	0	0	1
9111																					
9112	Continental-2020	2d732c6020663502981b1f130fdceed3											High-performance computer and Cooperation Portal recognized with awards	0	0	0	0	0	0	0	0
9113																					
9114	Continental-2020	11c2b749d5159fdbe37592635b36827e											Increasing functionality and connectivity are pushing conventional distributed vehicle architectures with 100 or more electronic control units to their limits.	0	0	0	0	0	0	0	0
9115	Continental-2020	11c2b749d5159fdbe37592635b36827e											"Within a new and more centralized architecture design, Continental's Body High-Performance Computer (Body HPC) replaces specific electronic control units and acts as a central ""electronic brain"" to manage data within the vehicle and beyond."	0	0	0	0	0	0	0	0
9116	Continental-2020	11c2b749d5159fdbe37592635b36827e											It also acts as an application server that allows for cyber security features or wireless updates, for example.	0	0	0	0	0	0	0	0
9117	Continental-2020	11c2b749d5159fdbe37592635b36827e		systems,systems							NEUTRAL	SOLUTION	Sensor-based inspection service for conveyor belt systems Continental has developed a service solution for monitoring conveyor belt systems to enable the early identification of weak points along a conveyor belt section before damage occurs and unplanned and costly downtimes result.	0	2	0	0	0	0	0	0
9118	Continental-2020	11c2b749d5159fdbe37592635b36827e											The solution, offering a combination of visual and acoustic inspection, enables efficient, data-supported planning of maintenance intervals by applying sensor-supported technologies to replace the conventional and usually very complex manual process.	0	0	0	0	0	0	0	0
9119	Continental-2020	11c2b749d5159fdbe37592635b36827e						reduce					These technologies make the inspection more precise, reduce the amount of verification required and enable predictive maintenance.	0	0	0	0	0	1	0	0
9120																					
9121	Continental-2020	6e94f5761d2cec4bd74f4943cf1ed32f											The new service offering comprises a hybrid solution that takes into account different applications and sections.	0	0	0	0	0	0	0	0
9122	Continental-2020	6e94f5761d2cec4bd74f4943cf1ed32f		system							NEUTRAL	SOLUTION	First, open sections are inspected from the air using a camera-equipped drone that monitors the conveyor belt system.	0	1	0	0	0	0	0	0
9123	Continental-2020	6e94f5761d2cec4bd74f4943cf1ed32f			collected	returns					NEUTRAL	FACT	Once the drone has left the inspected section, it returns to an autonomous charging station to transfer the collected data to the designated cloud via an IoT (Internet of Things) module.	0	0	1	1	0	0	0	0
9124	Continental-2020	6e94f5761d2cec4bd74f4943cf1ed32f											The image data is then processed and analyzed using an artificial intelligence (AI)-based algorithm.	0	0	0	0	0	0	0	0
9125	Continental-2020	6e94f5761d2cec4bd74f4943cf1ed32f		system							NEUTRAL	FACT	Second, regular maintenance is carried out in covered sections or underground conveyors using fixed microphones, which record frequency deviations in the system's numerous idlers.	0	1	0	0	0	0	0	0
9126	Continental-2020	6e94f5761d2cec4bd74f4943cf1ed32f											The acoustic data is also uploaded to the cloud, where it is processed and analyzed using AI.	0	0	0	0	0	0	0	0
9127																					
9128	Continental-2020	9d828dbd69aa183496611f78b2130e3c		system									The service solution has been successfully tested in initial field trials, and the system is scheduled to be put into operation in the course of 2021.	0	1	0	0	0	0	0	0
9129																					
9130	Continental-2020	0c954998e34316e353037c48256c6c80		system					manufacturing		NEUTRAL	FACT	First transmission control system with overmolding electronics Thanks to a new, globally unique manufacturing process, Vitesco Technologies has developed a transmission control unit known as overmolding control electronics.	0	1	0	0	0	0	1	0
9131	Continental-2020	0c954998e34316e353037c48256c6c80											In the conventional design of an electronic control unit, the electronics are located within a housing.	0	0	0	0	0	0	0	0
9132	Continental-2020	0c954998e34316e353037c48256c6c80											By contrast, the electronic components of an overmolding electronic control unit, which are arranged on a printed circuit board as usual, are completely embedded in plastic.	0	0	0	0	0	0	0	0
9133	Continental-2020	0c954998e34316e353037c48256c6c80											New, highprecision injection molding processes as well as particularly resistant plastics make it possible to produce this type of electronic control unit for the very first time in the automotive industry.	0	0	0	0	0	0	0	0
9134																					
9135	Continental-2020	efa97de7889744c2ddce92d3b6407550							manufacturing				The overmolding manufacturing process offers several advantages: As the sensitive high-tech components are completely enclosed in plastic, they are extremely robust and can withstand even strong vibrations.	0	0	0	0	0	0	1	0
9136	Continental-2020	efa97de7889744c2ddce92d3b6407550											What's more, an overmolding component is not only lighter than a comparable electronic control unit in a conventional housing, but also significantly thinner.	0	0	0	0	0	0	0	0
9137	Continental-2020	efa97de7889744c2ddce92d3b6407550											The new transmission control unit is seven millimeters thick, making it currently the thinnest electronic control technology on the market.	0	0	0	0	0	0	0	0
9138	Continental-2020	efa97de7889744c2ddce92d3b6407550											By way of comparison, the electronic control unit used up to now was 1.5 centimeters thick.	0	0	0	0	0	0	0	0
9139	Continental-2020	efa97de7889744c2ddce92d3b6407550											Another advantage is that an overmolding component can be manufactured using considerably fewer production steps than a housed electronic control unit.	0	0	0	0	0	0	0	0
9140	Continental-2020	efa97de7889744c2ddce92d3b6407550							reduces				The new technology therefore reduces complexity and is considerably more cost-effective.	0	0	0	0	0	0	1	0
9141																					
9142	Continental-2020	2309451ee1a56510b770699233c9b36b											Continental cybersecurity management is based on the industry standards of the ISO 27001 standard for information security.	0	0	0	0	0	0	0	0
9143	Continental-2020	2309451ee1a56510b770699233c9b36b											A group-wide cybersecurity policy and a special supplementary policy for non-office areas define the guidelines, while several manuals and standards govern the design and implementation of specific topics.	0	0	0	0	0	0	0	0
9144	Continental-2020	2309451ee1a56510b770699233c9b36b											The Group's key measures include both preventive and reactive measures, particularly monitoring activities:	0	0	0	0	0	0	0	0
9145																					
9146	Continental-2020	ac7501ebfeff1b56f49c11ded3bda3e5											› Proactive checks include collecting and testing data, processing incidents, measuring external hazard potential, as well as site inspections, service testing and penetration tests.	0	0	0	0	0	0	0	0
9147																					
9148	Continental-2020	5bd794ee151ace377671424936675ba6		system									› Reactive checks include handling incidents, protective system changes, and emergency management.	0	1	0	0	0	0	0	0
9149																					
9150	Continental-2020	f4360f052a6fd078e629e563d1bffa23											The Cybersecurity group function is responsible for strategic, group-wide cybersecurity management; this is managed by the Group cybersecurity officer and supplemented by corresponding cybersecurity functions in the group sectors or business areas.	0	0	0	0	0	0	0	0
9151	Continental-2020	f4360f052a6fd078e629e563d1bffa23					responsibility						The operational implementation of the security rules is the responsibility of the area and location managements.	0	0	0	0	1	0	0	0
9152																					
9153	Continental-2020	62cc2887ba02f127226496771608b437											In fiscal 2020, 14 locations in the Automotive Group Sector were audited in accordance with TISAX (PY: n.a.).	0	0	0	0	0	0	0	0
9154	Continental-2020	62cc2887ba02f127226496771608b437											The audits were passed without any significant findings This shows a significant improvement over the previous year.	0	0	0	0	0	0	0	0
9155																					
9156	Continental-2020	406d24f729665f9d21f8bd4f0f042a0b											The technology field of Artificial Intelligence (AI) is a strategically important future field for Continental in the transition to the digital age.	0	0	0	0	0	0	0	0
9157	Continental-2020	406d24f729665f9d21f8bd4f0f042a0b											Intelligent algorithms play a major role in the automotive industry, for example in autonomous driving.	0	0	0	0	0	0	0	0
9158	Continental-2020	406d24f729665f9d21f8bd4f0f042a0b											On a global scale, however, the industrial and technical opportunities are the subject of controversial social and economic debate.	0	0	0	0	0	0	0	0
9159	Continental-2020	406d24f729665f9d21f8bd4f0f042a0b											This is why we as a technology company are responsible for ensuring that all of our product developments and internal processes comply with ethical standards.	0	0	0	0	0	0	0	0
9160																					
9161	Continental-2020	9c5a47d7fbed6df6d194d9efee2c522d		systems							NEUTRAL	FACT	For this reason, in fiscal 2020, Continental developed ethics guidelines for handling such self-learning systems.	0	1	0	0	0	0	0	0
9162	Continental-2020	9c5a47d7fbed6df6d194d9efee2c522d					international						"The ethics guidelines correspond to international rules, such as the EU guidelines on the use of AI (""Ethics Guideline for Trustworthy AI"")."	0	0	0	0	1	0	0	0
9163	Continental-2020	9c5a47d7fbed6df6d194d9efee2c522d											It applies to all Continental locations worldwide and serves as a guide for all the company's cooperation partners.	0	0	0	0	0	0	0	0
9164																					
9165	Continental-2020	8b96bf66f1cacf9280c65a5ddc7aaae0	traceability								NEUTRAL	FACT	The new regulations focus on the traceability of computer-based decisions and data security.	1	0	0	0	0	0	0	0
9166	Continental-2020	8b96bf66f1cacf9280c65a5ddc7aaae0		system							NEUTRAL	FACT	"If important work steps are taken over by computers, it is a basic prerequisite for acceptance that humans can continue to understand the growing ""inner workings"" of a selflearning system."	0	1	0	0	0	0	0	0
9167	Continental-2020	8b96bf66f1cacf9280c65a5ddc7aaae0											Where does the data come from?	0	0	0	0	0	0	0	0
9168	Continental-2020	8b96bf66f1cacf9280c65a5ddc7aaae0											Which computing steps lead to which actions?	0	0	0	0	0	0	0	0
9169	Continental-2020	8b96bf66f1cacf9280c65a5ddc7aaae0											How is the data saved?	0	0	0	0	0	0	0	0
9170	Continental-2020	8b96bf66f1cacf9280c65a5ddc7aaae0											When it comes to internal processes in HR, for example: Are work operations in which artificial intelligence is used in line with other Continental regulations, such as on equal opportunities?	0	0	0	0	0	0	0	0
9171																					
9172	Continental-2020	861f28d31f01948e3999ebafd44e9378											› Compliance with laws, regulations, Continental rules, standards and instructions › Workplace and fair working conditions › Health, safety, the environment and product integrity › Employee diversity, anti-discrimination, fairness in the use of AI › Data protection and cyber security when using AI › Confidential information, intellectual property ftcfd High-Performance Computers (HPC)	0	0	0	0	0	0	0	0
9173																					
9174	Continental-2020	7a85f758705990de15af3701e2a03072											High-performance computers are the core element of new server-based vehicle architectures.	0	0	0	0	0	0	0	0
9175	Continental-2020	7a85f758705990de15af3701e2a03072					throughout						They are used to centralize vehicle functions that have previously been distributed across up to 100 control units throughout the entire vehicle.	0	0	0	0	1	0	0	0
9176	Continental-2020	7a85f758705990de15af3701e2a03072											Highperformance computers are characterized by exceptionally high computing power, rapid data throughput, and new possibilities for over-the-air online updates.	0	0	0	0	0	0	0	0
9177																					
9178	Continental-2020	852de30b0d741046fb7808583333df33											A direct effect on the sustainability of vehicles arises from the saving of control units and cable pathways in the interplay between high-performance computers and local control units, known as zone controllers.	0	0	0	0	0	0	0	0
9179	Continental-2020	852de30b0d741046fb7808583333df33							reduced				Overall, the use of materials and weight is reduced compared with the total of the individual components, and the majority of the 1.5 km of copper cables in the vehicle can be saved.	0	0	0	0	0	0	1	0
9180																					
9181	Continental-2020	c7980fd6626c1e8bdbfd89813c7e4dd4											With the VW ID.3, the first electric vehicle equipped with Continental's body high-performance computer is already on the market.	0	0	0	0	0	0	0	0
9182	Continental-2020	c7980fd6626c1e8bdbfd89813c7e4dd4											Further vehicles from the VW ID.	0	0	0	0	0	0	0	0
9183	Continental-2020	c7980fd6626c1e8bdbfd89813c7e4dd4											family will follow.	0	0	0	0	0	0	0	0
9184	Continental-2020	c7980fd6626c1e8bdbfd89813c7e4dd4											By 2022, more than 2.5 million Continental servers alone will be installed in VW vehicles.	0	0	0	0	0	0	0	0
9185	Continental-2020	c7980fd6626c1e8bdbfd89813c7e4dd4											But high-performance computers are currently developing rapidly toward an even greater bundling of functions from different vehicle domains.	0	0	0	0	0	0	0	0
9186																					
9187	Continental-2020	f8bf4c347526f47c215991cc96f8f39c											Continental is already in talks with numerous automotive manufacturers in this regard.	0	0	0	0	0	0	0	0
9188																					
9189	Continental-2020	7ceac4e0905d2a14ae04a9a41682a37e											Continental AG 2020 Sustainability Report Development of Material Sustainability Topics Green and Safe Factories	0	0	0	0	0	0	0	0
9190																					
9191	Continental-2020	945a215d3758eaa83a226ce457aaf0c4											Our company policy for environment, safety and health protection (ESH) defines corporate-wide guidelines for green and safe factories.	0	0	0	0	0	0	0	0
9192	Continental-2020	945a215d3758eaa83a226ce457aaf0c4											On this basis, ESH targets for the Continental Group are in place: all persons in our company are to be protected against accidents and work-related sickness, and health is to be actively promoted.	0	0	0	0	0	0	0	0
9193	Continental-2020	945a215d3758eaa83a226ce457aaf0c4			recycling					reduced	POSTIVE	SOLUTION	CO2 emissions, energy use, water consumption and waste generation at the locations are to be reduced, and the waste recycling quota and energy efficiency at the locations increased.	0	0	1	0	0	0	0	1
9194																					
9195	Continental-2020	c7b91cf96614cd8583d9a208dae99c85		systems									Local management systems are used to drive the implementation of these corporate targets.	0	1	0	0	0	0	0	0
9196																					
9197	Continental-2020	59debd9e979f9f5a007c8de9033273b1		systems							NEUTRAL	SOLUTION	As a key performance indicator for the implementation of our concept with respect to green and safe factories, we use the corporate-wide employee coverage quota with regard to certified local management systems in the areas of the environment, energy and occupational safety.	0	1	0	0	0	0	0	0
